,content,description,title
10,"You can also describe the texts, but please no simply annoying landlord stories that don't involve texts save those for other posts! Oh, and please blur/cover names and numbers for privacy.",Ugh.View Entire Post ›,Submit The Worst Text You've Gotten From Your Landlord
11,"GQ / Via youtube.com""I just remember feeling so glorious in the back of the taxi with the window open [on my way to the audition.] I was just like, 'Wow, this is what I've been missing!?'""","""I just remember feeling so glorious.""View Entire Post ›","Robert Pattinson Confessed That He Was So Nervous To Audition For ""Twilight"" That His Agent Suggested He Take A Valium"
12,"Cbs Photo Archive / CBS via Getty Images
This year, the Brit Awards wiped all gendered categories to be more inclusive. Other major attendees at the event included Ed Sheeran, Liam Gallagher, and Li… [+117 chars]","Me, respectfully admiring Adele's whole vibe at the awards show: ""Oh My God""View Entire Post ›","Adele Arrived At The Brit Awards With A Truly Awe-Inspiring Gown AND Ring, And I'm Shaking Just Thinking About A Potential Engagement Announcement"
13,"""If you want to fit a portrait image into a landscape canvas, you either have to crop it, leave a black or white border or empty space left and right, or distort it (which is almost always a bad idea… [+130 chars]","""It's not always feedback."" — Audio engineerView Entire Post ›","Surgeons, Librarians, And People Of All Industries Are Sharing Things They’re Tired Of Repeating To People At Their Place Of Work"
14,"ABC
Here are some of mine: Passing was snubbed, Lady Gaga was not snubbed (sorry), and justice was served for Kristen Stewart.","""It’s just so crazy to be a couple and have our first nominations together.""View Entire Post ›","Kirsten Dunst And Jesse Plemons Are Now An Oscar-Nominated Power Couple For Their Work In ""The Power Of The Dog"""
15,"Pablo Larrain / © Neon / Courtesy Everett Collection
Kristen is nominated alongside Nicole Kidman (Being the Ricardos), Olivia Colman (The Lost Daughter), Penélope Cruz (Parallel Mothers), and Jessi… [+124 chars]","That's Kristen ""Oscar-nominated actor"" Stewart to you!View Entire Post ›","Kristen Stewart Said She's ""Speechless And Humbled"" By Her Oscar Nom For ""Spencer,"" And Her Fiancée Rooting For Her Is The Cutest Thing Ever"
16,"Disney
I mean a true lookalike not your long-lost identical twin you happen to run into at summer camp...which, come to think of it, would actually fit the bill as an unbelievable coincidence!","You know, the thing that had you thinking, This can't be happening!View Entire Post ›",We Want To Hear The Most Impossible Coincidence That Actually Happened To You
17,"Buena Vista Pictures Distribution
When he's right, he's right. I have to give it to the green monster, if my legs were as small as his, I wouldn't want to walk to work either.","""Okay, first of all, it's 'creetin'. If you're gonna threaten me, do it properly.""View Entire Post ›","Mike Wazowski Is My Favourite ""Monsters, Inc"" Character, And These Scenes Will Tell You Why"
18,"NBC / Via giphy.com""Lincoln and Dax can't be bothered, so Delta and I are, well, being gaslit,"" Kristen said.","""My whole family has gas, big [deal].""View Entire Post ›",Kristen Bell Revealed That Her And Dax Shepard's Kids Sleep In The Same Room As Them
19,"Robert Gauthier / Los Angeles Times via Getty Images
Beyonce has already contributed to an Academy Award-nominated song, although she did not receive credit. Her track ""Listen"" from Dreamgirls was n… [+217 chars]",The complete list of nominations was revealed this morning.View Entire Post ›,"From Kristen Stewart To Beyoncé, Kirsten Dunst And More, The 2022 Oscar Noms Are Full Of Exciting Firsts"
