,content,description,title
10,"Shawn Mendes / Via instagram.comIt also sounds like he says, ""like your tits,"" which I'm assuming I'm mishearing and isn't an actual lyric (Shawn plz release the song so I can be wrong about this).","It's giving ""wildcat.""View Entire Post ›","Shawn Mendes Posted A Snippet Of More Post-Breakup Music, And Camila Cabello Herself Commented"
11,"A&amp;E / Via youtube.com""I kept my waitressing job at just, like, one day a week because I wanted just to have something easy to go back to, should things not work out,"" she remembered. ""He said it … [+62 chars]","""The mansion was very cult-like looking back on it.""View Entire Post ›","Holly Madison Recalled How Hugh Hefner Used ""Cult-Like"" Rules, Curfews, And Allowances To Keep Her ""Isolated"" And ""Gaslit"" At The Playboy Mansion"
12,"CBeebies, Warner Bro. Pictures
Fantastic Beasts actor, Eddie, sent children to sleep nationwide when he read If I Had a Dinosaur, The Dressing-Up Dad, and Big Little Hippo. He certainly brought the … [+82 chars]",It's not just the kids that look forward to bedtime.View Entire Post ›,"These 22 Huge Celebs Have All Appeared On CBeebies, And My Mind Is Blown By This Information"
13,"u/Hullaba-Loo
""What you think it means: 'Wisdom and Courage.' What it actually means: 'Fried pork with mushrooms.'""
u/OldMork",Getting a Death Eater tattoo low-key symbolizes you're a racist.View Entire Post ›,24 Tattoos That Are Actually Bigggg Red Flags
14,"Bravo / NBCU Photo Bank via Getty Images
""Do you want someone eating your brain while you are sitting in your beautiful dining room in Maine?,"" Howard quipped at the time.","“I do wish we could chat longer, but I'm having an old friend for dinner...""View Entire Post ›",Martha Stewart Says She Had To Break Up With Anthony Hopkins Because She Couldn't Separate Him From Hannibal Lecter
15,"Warner Bros. / Via media.giphy.comIn the last two decades alone, we've seen a range of interpretations. There was George Clooney's take in 1997's Batman &amp; Robin, Christian Bale's in Batman Begins… [+138 chars]","""That really came back to haunt me.""View Entire Post ›",Robert Pattinson Explaining Why He Pretended Not To Work Out While Preparing To Play Batman Is So Sincerely Funny
16,"BYK Digital / Via giphy.comSo, this ""Would You Rather"" is a bit difficult for me choosing between the actors that play some of my fav heroes and a really great snack.","According to experts, it is pronounced ""yee-ro"" and it's one of the best foods ever.View Entire Post ›","Let's Find Out ""Would You Rather"" The Hero Or The Gyro"
17,"Debra L Rothenberg / Getty Images
The subject came up during a panel with Mike The Situation Sorrentino, Dr. Ish Major, and comedians Chris Distefano and Rip Michaels, where they all talked about se… [+22 chars]","""I definitely have an insecurity when it comes to being intimate.""View Entire Post ›","Nick Cannon Says He's Always Been Insecure About His ""Skinny"" Body And He Usually ""Hides Under The Covers"" During Sex"
18,Sign up to the BuzzFeed Quizzes Newsletter - Binge on the latest quizzes delivered right to your inbox with the Quizzes newsletter!,I know I can't be the only ambivert here! View Entire Post ›,"Eat At A Buffet You Can't Afford And We'll Reveal If You're An Introvert, Extrovert, Or Ambivert"
19,"HBO Max
Were looking for participants to join a 30-minute, one-on-one Google Meet video session to talk to us about your preferences when it comes to all things food, cooking, and Tasty.",Help us make Tasty even better.View Entire Post ›,Want To Help Out With A Tasty Research Study? We Want To Hear From You!
